district_id,district_name,state_abbr,state_name,new_26,new_26_desc,24,24_desc,22,22_desc,20,20_desc,18,18_desc,16,16_desc
2405,MD-05,MD,Maryland,,,No,,Yes,"MD-5 was materially redrawn for 2022. Maryland's 2022 map changed multiple districts after the legislature's first plan was struck down, ultimately producing a court-approved map that was less aggressively gerrymandered than the original proposal. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
2406,MD-06,MD,Maryland,,,No,,Yes,"MD-6 was materially redrawn for 2022. Maryland's 2022 map changed multiple districts after the legislature's first plan was struck down, ultimately producing a court-approved map that was less aggressively gerrymandered than the original proposal. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
2407,MD-07,MD,Maryland,,,No,,Yes,"MD-7 was materially redrawn for 2022. Maryland's 2022 map changed multiple districts after the legislature's first plan was struck down, ultimately producing a court-approved map that was less aggressively gerrymandered than the original proposal. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
2408,MD-08,MD,Maryland,,,No,,Yes,"MD-8 was materially redrawn for 2022. Maryland's 2022 map changed multiple districts after the legislature's first plan was struck down, ultimately producing a court-approved map that was less aggressively gerrymandered than the original proposal. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
2501,MA-01,MA,Massachusetts,,,No,,Yes,"MA-1 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2502,MA-02,MA,Massachusetts,,,No,,Yes,"MA-2 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2503,MA-03,MA,Massachusetts,,,No,,Yes,"MA-3 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2504,MA-04,MA,Massachusetts,,,No,,Yes,"MA-4 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2505,MA-05,MA,Massachusetts,,,No,,Yes,"MA-5 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2506,MA-06,MA,Massachusetts,,,No,,Yes,"MA-6 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2507,MA-07,MA,Massachusetts,,,No,,Yes,"MA-7 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2508,MA-08,MA,Massachusetts,,,No,,Yes,"MA-8 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2509,MA-09,MA,Massachusetts,,,No,,Yes,"MA-9 was redrawn for 2022. Massachusetts' 2022 map kept the state's basic nine-district structure while making only modest regional adjustments. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2601,MI-01,MI,Michigan,,,No,,Yes,"MI-1 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2602,MI-02,MI,Michigan,,,No,,Yes,"MI-2 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2603,MI-03,MI,Michigan,,,No,,Yes,"MI-3 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2604,MI-04,MI,Michigan,,,No,,Yes,"MI-4 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2605,MI-05,MI,Michigan,,,No,,Yes,"MI-5 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2606,MI-06,MI,Michigan,,,No,,Yes,"MI-6 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2607,MI-07,MI,Michigan,,,No,,Yes,"MI-7 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2608,MI-08,MI,Michigan,,,No,,Yes,"MI-8 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2609,MI-09,MI,Michigan,,,No,,Yes,"MI-9 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2610,MI-10,MI,Michigan,,,No,,Yes,"MI-10 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2611,MI-11,MI,Michigan,,,No,,Yes,"MI-11 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2612,MI-12,MI,Michigan,,,No,,Yes,"MI-12 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2613,MI-13,MI,Michigan,,,No,,Yes,"MI-13 was substantially reworked for 2022. Michigan's independent commission adopted a new 13-district map after the state lost a seat, producing major renumbering and several much more competitive districts. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
2614,MI-14,MI,Michigan,,,Inactive,,Inactive,,No,,No,,No,
2701,MN-01,MN,Minnesota,,,No,,Yes,"MN-1 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2702,MN-02,MN,Minnesota,,,No,,Yes,"MN-2 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2703,MN-03,MN,Minnesota,,,No,,Yes,"MN-3 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2704,MN-04,MN,Minnesota,,,No,,Yes,"MN-4 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2705,MN-05,MN,Minnesota,,,No,,Yes,"MN-5 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2706,MN-06,MN,Minnesota,,,No,,Yes,"MN-6 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2707,MN-07,MN,Minnesota,,,No,,Yes,"MN-7 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2708,MN-08,MN,Minnesota,,,No,,Yes,"MN-8 was redrawn for 2022. Minnesota's 2022 court-approved map changed district lines only modestly and preserved the state's basic metro/rural balance. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2801,MS-01,MS,Mississippi,,,No,,Yes,"MS-1 was redrawn for 2022. Mississippi's 2022 map made limited adjustments while keeping the four-district arrangement broadly familiar. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2802,MS-02,MS,Mississippi,,,No,,Yes,"MS-2 was redrawn for 2022. Mississippi's 2022 map made limited adjustments while keeping the four-district arrangement broadly familiar. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2803,MS-03,MS,Mississippi,,,No,,Yes,"MS-3 was redrawn for 2022. Mississippi's 2022 map made limited adjustments while keeping the four-district arrangement broadly familiar. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2804,MS-04,MS,Mississippi,,,No,,Yes,"MS-4 was redrawn for 2022. Mississippi's 2022 map made limited adjustments while keeping the four-district arrangement broadly familiar. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2901,MO-01,MO,Missouri,,,No,,Yes,"MO-1 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2902,MO-02,MO,Missouri,,,No,,Yes,"MO-2 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2903,MO-03,MO,Missouri,,,No,,Yes,"MO-3 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2904,MO-04,MO,Missouri,,,No,,Yes,"MO-4 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2905,MO-05,MO,Missouri,,,No,,Yes,"MO-5 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2906,MO-06,MO,Missouri,,,No,,Yes,"MO-6 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2907,MO-07,MO,Missouri,,,No,,Yes,"MO-7 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
2908,MO-08,MO,Missouri,,,No,,Yes,"MO-8 was redrawn for 2022. Missouri's 2022 map preserved the same basic eight-district structure with relatively modest changes. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3001,MT-01,MT,Montana,,,No,,Yes,"MT-1 was effectively created in 2022 when Montana regained a second House seat. The new map drew a western district centered on Missoula, Bozeman, and the more population-heavy western half of the state, making it markedly more competitive than the former at-large district.",No,,No,,No,
3002,MT-02,MT,Montana,,,No,,Yes,"MT-2 was effectively created in 2022 when Montana regained a second House seat. The new map made it the eastern district covering the vast rural eastern half of the state, leaving it strongly Republican.",Inactive,,Inactive,,Inactive,
3101,NE-01,NE,Nebraska,,,No,,Yes,"NE-1 was redrawn for 2022. Nebraska's 2022 map made limited changes while keeping the familiar Omaha/Lincoln and rural district structure. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3102,NE-02,NE,Nebraska,,,No,,Yes,"NE-2 was redrawn for 2022. Nebraska's 2022 map made limited changes while keeping the familiar Omaha/Lincoln and rural district structure. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3103,NE-03,NE,Nebraska,,,No,,Yes,"NE-3 was redrawn for 2022. Nebraska's 2022 map made limited changes while keeping the familiar Omaha/Lincoln and rural district structure. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3201,NV-01,NV,Nevada,,,No,,Yes,"NV-1 was materially redrawn for 2022. Nevada's 2022 map adjusted all four districts, especially in Las Vegas, to spread Democratic voters more broadly across the delegation. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
3202,NV-02,NV,Nevada,,,No,,Yes,"NV-2 was materially redrawn for 2022. Nevada's 2022 map adjusted all four districts, especially in Las Vegas, to spread Democratic voters more broadly across the delegation. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
3203,NV-03,NV,Nevada,,,No,,Yes,"NV-3 was materially redrawn for 2022. Nevada's 2022 map adjusted all four districts, especially in Las Vegas, to spread Democratic voters more broadly across the delegation. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
3204,NV-04,NV,Nevada,,,No,,Yes,"NV-4 was materially redrawn for 2022. Nevada's 2022 map adjusted all four districts, especially in Las Vegas, to spread Democratic voters more broadly across the delegation. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
3301,NH-01,NH,New Hampshire,,,No,,Yes,"NH-1 was redrawn for 2022. New Hampshire's 2022 map made only small changes to the state's two districts. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3302,NH-02,NH,New Hampshire,,,No,,Yes,"NH-2 was redrawn for 2022. New Hampshire's 2022 map made only small changes to the state's two districts. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3401,NJ-01,NJ,New Jersey,,,No,,Yes,"NJ-1 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3402,NJ-02,NJ,New Jersey,,,No,,Yes,"NJ-2 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3403,NJ-03,NJ,New Jersey,,,No,,Yes,"NJ-3 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3404,NJ-04,NJ,New Jersey,,,No,,Yes,"NJ-4 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3405,NJ-05,NJ,New Jersey,,,No,,Yes,"NJ-5 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3406,NJ-06,NJ,New Jersey,,,No,,Yes,"NJ-6 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3407,NJ-07,NJ,New Jersey,,,No,,Yes,"NJ-7 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3408,NJ-08,NJ,New Jersey,,,No,,Yes,"NJ-8 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3409,NJ-09,NJ,New Jersey,,,No,,Yes,"NJ-9 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3410,NJ-10,NJ,New Jersey,,,No,,Yes,"NJ-10 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3411,NJ-11,NJ,New Jersey,,,No,,Yes,"NJ-11 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3412,NJ-12,NJ,New Jersey,,,No,,Yes,"NJ-12 was redrawn for 2022. New Jersey's 2022 bipartisan tiebreaker map made moderate adjustments but kept the basic 12-district framework recognizable. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
3501,NM-01,NM,New Mexico,,,No,,Yes,"NM-1 was materially redrawn for 2022. New Mexico's 2022 map materially reworked all three districts, especially by splitting Albuquerque differently and making the southern district more competitive. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
3502,NM-02,NM,New Mexico,,,No,,Yes,"NM-2 was materially redrawn for 2022. New Mexico's 2022 map materially reworked all three districts, especially by splitting Albuquerque differently and making the southern district more competitive. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
3503,NM-03,NM,New Mexico,,,No,,Yes,"NM-3 was materially redrawn for 2022. New Mexico's 2022 map materially reworked all three districts, especially by splitting Albuquerque differently and making the southern district more competitive. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
3601,NY-01,NY,New York,,,Yes,"NY-1 remained an eastern Long Island seat, but the 2024 court-drawn revision adjusted its boundaries and made only modest changes to its basic Suffolk County footprint.",Yes,"NY-1 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3602,NY-02,NY,New York,,,Yes,"NY-2 stayed a Long Island district centered in Suffolk/Nassau territory, with moderate adjustments under the 2024 court-ordered redraw.",Yes,"NY-2 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3603,NY-03,NY,New York,,,Yes,"NY-3 was meaningfully reworked in the 2024 court map, with Long Island and north Queens/Nassau lines adjusted to change the district's political balance and geographic composition.",Yes,"NY-3 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3604,NY-04,NY,New York,,,Yes,"NY-4 remained a Nassau County district, though its boundaries shifted as the court map redivided Long Island's competitive seats for 2024.",Yes,"NY-4 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3605,NY-05,NY,New York,,,Yes,"NY-5 stayed a heavily Democratic Queens-based seat, with only limited changes in the 2024 redraw.",Yes,"NY-5 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3606,NY-06,NY,New York,,,Yes,NY-6 remained centered in Queens and changed only modestly under the 2024 court map.,Yes,"NY-6 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3607,NY-07,NY,New York,,,Yes,NY-7 stayed a Brooklyn/Queens district with only minor boundary tweaks in the 2024 revision.,Yes,"NY-7 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3608,NY-08,NY,New York,,,Yes,NY-8 remained a Brooklyn/Queens seat and saw only small adjustments in the 2024 court redraw.,Yes,"NY-8 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3609,NY-09,NY,New York,,,Yes,NY-9 stayed a Brooklyn-based Democratic district with little substantive change in 2024.,Yes,"NY-9 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3610,NY-10,NY,New York,,,Yes,"NY-10 remained a Manhattan/Brooklyn district, with only small changes in the 2024 court-ordered update.",Yes,"NY-10 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3611,NY-11,NY,New York,,,Yes,"NY-11 stayed centered on Staten Island and southern Brooklyn, but the 2024 court map made modest changes around its edges.",Yes,"NY-11 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3612,NY-12,NY,New York,,,Yes,NY-12 remained a Manhattan-based district and changed only marginally in the 2024 redraw.,Yes,"NY-12 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3613,NY-13,NY,New York,,,Yes,"NY-13 stayed centered in upper Manhattan and the Bronx, with little substantive change in 2024.",Yes,"NY-13 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3614,NY-14,NY,New York,,,Yes,NY-14 remained a Bronx/Queens district and saw only limited modifications in the 2024 court-drawn revision.,Yes,"NY-14 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3615,NY-15,NY,New York,,,Yes,NY-15 stayed a Bronx-based district with only minor line changes in 2024.,Yes,"NY-15 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3616,NY-16,NY,New York,,,Yes,"NY-16 remained anchored in the lower Hudson Valley and southern Westchester/Bronx suburbs, though the 2024 map adjusted nearby suburban lines.",Yes,"NY-16 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3617,NY-17,NY,New York,,,Yes,NY-17 was one of the more important Hudson Valley battlegrounds touched by the 2024 court map. Its boundaries were adjusted in a way that changed the seat's political complexion while keeping its lower-Hudson core.,Yes,"NY-17 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3618,NY-18,NY,New York,,,Yes,"NY-18 remained a Hudson Valley district, but the 2024 revision altered its boundaries as the court rebalanced the region's competitive seats.",Yes,"NY-18 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3619,NY-19,NY,New York,,,Yes,"NY-19 stayed an upstate swing district, with moderate changes to its lines under the 2024 court-drawn map.",Yes,"NY-19 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3620,NY-20,NY,New York,,,Yes,NY-20 remained a Capital Region/upstate district and saw only moderate adjustments under the 2024 map.,Yes,"NY-20 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3621,NY-21,NY,New York,,,Yes,"NY-21 stayed a vast North Country district, with only limited population-balancing changes in the 2024 redraw.",Yes,"NY-21 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3622,NY-22,NY,New York,,,Yes,"NY-22 remained centered on Syracuse and central New York, but its lines were adjusted in the court's 2024 update to the upstate map.",Yes,"NY-22 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3623,NY-23,NY,New York,,,Yes,NY-23 stayed a southern tier/western New York district with moderate adjustments under the 2024 court-drawn revision.,Yes,"NY-23 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3624,NY-24,NY,New York,,,Yes,"NY-24 remained an upstate western/central New York seat, though its exact boundaries shifted in the 2024 revision.",Yes,"NY-24 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3625,NY-25,NY,New York,,,Yes,"NY-25 stayed centered on Rochester, with only modest changes under the 2024 court map.",Yes,"NY-25 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
